"","X","ProblemID","UserID","SubmissionNumber","TimeStamp","TimeSinceLast","Grade","GradeDiff","NVideoEvents","NForumEvents","DurationOfVideoActivity","NumberOfThreadViews","AverageVideoTimeDiffs","NVideoAndForum","improved"
"197",55077,14,"0ae95c500708f6fde84e95782d4724c23f311049",78,1398686923,350,86.6666666666667,0,0,2,0,1,0,2,"No"
"198",55081,14,"0ae95c500708f6fde84e95782d4724c23f311049",82,1398687996,613,86.6666666666667,0,0,1,0,0,0,1,"No"
"199",55089,14,"0ae95c500708f6fde84e95782d4724c23f311049",90,1398688988,355,86.6666666666667,0,0,3,0,1,0,3,"No"
"200",55097,14,"0ae95c500708f6fde84e95782d4724c23f311049",98,1398712254,22592,93.3333333333333,0,0,5,0,2,0,5,"No"
"201",55098,14,"0ae95c500708f6fde84e95782d4724c23f311049",99,1398712570,316,100,6.66666666666667,0,4,0,1,0,4,"Yes"
"202",64577,15,"0ae95c500708f6fde84e95782d4724c23f311049",4,1398111713,758,50,0,0,1,0,1,0,1,"No"
"203",64591,15,"0ae95c500708f6fde84e95782d4724c23f311049",18,1398190298,74491,90,0,0,6,0,4,0,6,"No"
"204",64600,15,"0ae95c500708f6fde84e95782d4724c23f311049",27,1398192473,488,90,0,0,2,0,1,0,2,"No"
"205",64622,15,"0ae95c500708f6fde84e95782d4724c23f311049",49,1398195351,220,90,0,0,1,0,1,0,1,"No"
"206",64638,15,"0ae95c500708f6fde84e95782d4724c23f311049",65,1398712930,516662,90,0,43,29,351955,12,8379,72,"No"
"207",5304,1,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",1,1395172535,8579,0,-50,22,18,202,8,9,40,"No"
"208",5307,1,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",4,1395174421,1633,75,12.5,66,0,684,0,10,66,"Yes"
"209",18923,4,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",2,1395434036,1272,0,0,11,0,278,0,27,11,"No"
"210",18924,4,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",3,1395434315,279,0,0,11,0,40,0,4,11,"No"
"211",18938,4,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",17,1395474324,30834,75,0,3,0,160,0,80,3,"No"
"212",26360,5,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",3,1395680271,53711,0,0,17,4,1089,3,68,21,"No"
"213",26363,5,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",6,1395698783,16897,20,20,19,3,133,1,7,22,"Yes"
"214",34606,7,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",3,1395995407,28323,54.2857142857143,54.2857142857143,3,0,64,0,32,3,"Yes"
"215",34609,7,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",6,1396031807,35639,0,-54.2857142857143,186,0,33562,0,181,186,"No"
"216",34619,7,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",16,1396080705,45116,57.1428571428571,0,25,0,522,0,21,25,"No"
"217",34621,7,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",18,1396119707,38041,71.4285714285714,14.2857142857143,7,0,36,0,6,7,"Yes"
"218",39793,8,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",1,1396257728,36068,50,0,3,0,119,0,59,3,"No"
"219",39795,8,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",3,1396278524,20604,62.5,0,3,0,116,0,58,3,"No"
"220",39809,8,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",17,1396298990,5821,75,75,3,0,30,0,15,3,"Yes"
"221",44575,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",3,1396481834,539,62.5,0,8,0,43,0,6,8,"No"
"222",44576,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",4,1396509705,27871,62.5,0,5,0,206,0,51,5,"No"
"223",44579,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",7,1396892594,382554,62.5,0,6,0,289172,0,57834,6,"No"
"224",44586,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",14,1396897182,2424,62.5,0,3,0,10,0,5,3,"No"
"225",44587,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",15,1396898619,1437,62.5,0,18,0,575,0,33,18,"No"
"226",44590,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",18,1396900016,831,62.5,2.5,0,8,0,3,0,8,"Yes"
"227",44594,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",22,1396905140,1493,75,12.5,0,8,0,4,0,8,"Yes"
"228",44600,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",28,1396907172,763,75,0,0,6,0,1,0,6,"No"
"229",44601,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",29,1396907900,728,75,0,0,9,0,4,0,9,"No"
"230",44602,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",30,1396908906,1006,75,0,0,7,0,2,0,7,"No"
"231",44603,9,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",31,1396995302,86396,87.5,12.5,20,0,1053,0,55,20,"Yes"
"232",51550,11,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",11,1397918915,13468,0,0,0,8,0,3,0,8,"No"
"233",51552,11,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",13,1398095226,94998,0,0,3,1,9,1,4,4,"No"
"234",51554,11,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",15,1398111401,16020,0,0,3,0,178,0,89,3,"No"
"235",51565,11,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",26,1398166697,1279,77.7777777777778,0,0,8,0,4,0,8,"No"
"236",62234,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",12,1398444555,6881,86.6666666666667,0,30,0,2510,0,86,30,"No"
"237",62237,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",15,1398447456,1359,80,-6.66666666666667,0,9,0,3,0,9,"No"
"238",62248,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",26,1398465639,1590,86.6666666666667,0,0,4,0,2,0,4,"No"
"239",62253,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",31,1398470849,2686,86.6666666666667,0,0,2,0,1,0,2,"No"
"240",62258,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",36,1398472920,624,86.6666666666667,0,0,6,0,2,0,6,"No"
"241",62263,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",41,1398497954,682,86.6666666666667,0,0,2,0,1,0,2,"No"
"242",62264,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",42,1398498436,482,85.3333333333333,-1.33333333333333,0,2,0,1,0,2,"No"
"243",62265,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",43,1398518031,19595,86.6666666666667,1.33333333333333,0,8,0,3,0,8,"Yes"
"244",62268,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",46,1398520912,405,86.6666666666667,0,0,6,0,3,0,6,"No"
"245",62273,14,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",51,1398525376,760,86.6666666666667,-6.66666666666666,0,5,0,3,0,5,"No"
"246",67622,15,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",13,1398616348,431,80,0,0,2,0,1,0,2,"No"
"247",67623,15,"0b58e5cf62414cc23a81d3f4d7b3c45156c84bf4",14,1398618781,2433,80,0,0,12,0,8,0,12,"No"
"248",7418,1,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",2,1393612867,789,100,100,0,5,0,4,0,5,"Yes"
"249",22516,4,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",1,1394308159,460,25,-25,0,13,0,5,0,13,"No"
"250",22521,4,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",6,1394310021,727,100,25,0,11,0,4,0,11,"Yes"
"251",29372,5,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",3,1394363213,854,77.7777777777778,0,0,10,0,3,0,10,"No"
"252",29376,5,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",7,1394364813,621,100,11.1111111111111,0,8,0,3,0,8,"Yes"
"253",62759,14,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",3,1397022863,629,86.6666666666667,0,0,4,0,1,0,4,"No"
"254",62760,14,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",4,1397023364,501,80,-6.66666666666667,0,6,0,2,0,6,"No"
"255",62762,14,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",6,1397024904,1457,86.6666666666667,0,0,8,0,3,0,8,"No"
"256",62764,14,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",8,1397026242,1071,86.6666666666667,0,0,7,0,2,0,7,"No"
"257",62767,14,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",11,1397029479,2327,86.6666666666667,0,0,17,0,7,0,17,"No"
"258",62771,14,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",15,1397032218,904,86.6666666666667,0,0,3,0,1,0,3,"No"
"259",62773,14,"0b5b1cf52d8305187b016eb3943f60b98f03e3fb",17,1397034392,1704,86.6666666666667,0,0,8,0,4,0,8,"No"
"260",17303,4,"0bd667baa5cbf23453933f15c9dd54ad52f44c31",2,1394391108,981,100,50,0,1,0,1,0,1,"Yes"
"261",27259,5,"0c8a80c124fc3bad3e41d50bfa4bd0f6a4719ce8",8,1394129914,990,100,11.1111111111111,0,11,0,4,0,11,"Yes"
"262",63671,14,"0c8a80c124fc3bad3e41d50bfa4bd0f6a4719ce8",4,1398173593,475,93.3333333333333,6.66666666666666,0,6,0,1,0,6,"Yes"
"263",6414,1,"0c8d8f1f92f91acc0803dcfb2832213910a76339",1,1393844219,12111,0,0,44,31,3600,16,83,75,"No"
"264",6416,1,"0c8d8f1f92f91acc0803dcfb2832213910a76339",3,1393912667,62981,72.5,20,16,0,1732,0,115,16,"Yes"
"265",11552,2,"0c8d8f1f92f91acc0803dcfb2832213910a76339",1,1393839377,7291,0,0,44,1,3600,1,83,45,"No"
"266",11553,2,"0c8d8f1f92f91acc0803dcfb2832213910a76339",2,1393841957,2580,0,0,0,4,0,3,0,4,"No"
"267",11554,2,"0c8d8f1f92f91acc0803dcfb2832213910a76339",3,1393845537,3580,50,50,0,26,0,12,0,26,"Yes"
"268",15078,3,"0c8d8f1f92f91acc0803dcfb2832213910a76339",3,1394023203,84976,54.1666666666667,-8.33333333333334,34,0,39853,0,1207,34,"No"
"269",15079,3,"0c8d8f1f92f91acc0803dcfb2832213910a76339",4,1394612384,589181,83.3333333333333,29.1666666666667,30,125,344147,59,11867,155,"Yes"
"270",20809,4,"0c8d8f1f92f91acc0803dcfb2832213910a76339",4,1394699380,348804,0,-70,28,171,5044,83,186,199,"No"
"271",20811,4,"0c8d8f1f92f91acc0803dcfb2832213910a76339",6,1395123656,424045,100,5,77,141,83507,63,1098,218,"Yes"
"272",27952,5,"0c8d8f1f92f91acc0803dcfb2832213910a76339",5,1394697406,68454,0,0,0,31,0,17,0,31,"No"
"273",27954,5,"0c8d8f1f92f91acc0803dcfb2832213910a76339",7,1394702047,3877,0,0,0,7,0,3,0,7,"No"
"274",27955,5,"0c8d8f1f92f91acc0803dcfb2832213910a76339",8,1394708134,6087,0,0,0,25,0,12,0,25,"No"
"275",27956,5,"0c8d8f1f92f91acc0803dcfb2832213910a76339",9,1395053832,345698,0,0,77,78,83507,37,1098,155,"No"
"276",27961,5,"0c8d8f1f92f91acc0803dcfb2832213910a76339",14,1395058880,1754,0,0,0,8,0,1,0,8,"No"
"277",27965,5,"0c8d8f1f92f91acc0803dcfb2832213910a76339",18,1395062316,500,100,11.1111111111111,0,2,0,1,0,2,"Yes"
"278",30860,6,"0c8d8f1f92f91acc0803dcfb2832213910a76339",1,1395816983,563376,43.75,9.375,6,244,102,121,20,250,"Yes"
"279",34777,7,"0c8d8f1f92f91acc0803dcfb2832213910a76339",2,1395055811,20774,0,0,0,19,0,7,0,19,"No"
"280",34778,7,"0c8d8f1f92f91acc0803dcfb2832213910a76339",3,1395124772,68961,100,100,0,36,0,13,0,36,"Yes"
"281",39949,8,"0c8d8f1f92f91acc0803dcfb2832213910a76339",1,1395653017,4270,0,0,0,9,0,4,0,9,"No"
"282",39952,8,"0c8d8f1f92f91acc0803dcfb2832213910a76339",4,1395656114,2214,0,0,0,4,0,2,0,4,"No"
"283",39953,8,"0c8d8f1f92f91acc0803dcfb2832213910a76339",5,1395662515,6401,0,0,0,11,0,5,0,11,"No"
"284",39955,8,"0c8d8f1f92f91acc0803dcfb2832213910a76339",7,1395665610,2215,25,25,0,8,0,4,0,8,"Yes"
"285",39956,8,"0c8d8f1f92f91acc0803dcfb2832213910a76339",8,1395724895,59285,0,-25,0,2,0,1,0,2,"No"
"286",39960,8,"0c8d8f1f92f91acc0803dcfb2832213910a76339",12,1395748262,21169,62.5,12.5,0,25,0,11,0,25,"Yes"
"287",39964,8,"0c8d8f1f92f91acc0803dcfb2832213910a76339",16,1395757102,3311,75,0,0,13,0,6,0,13,"No"
"288",39968,8,"0c8d8f1f92f91acc0803dcfb2832213910a76339",20,1395810421,51662,0,-75,6,6,102,4,20,12,"No"
"289",44735,9,"0c8d8f1f92f91acc0803dcfb2832213910a76339",2,1395989290,41858,0,0,0,1,0,1,0,1,"No"
"290",44736,9,"0c8d8f1f92f91acc0803dcfb2832213910a76339",3,1395989914,624,0,0,0,8,0,2,0,8,"No"
"291",44738,9,"0c8d8f1f92f91acc0803dcfb2832213910a76339",5,1395990602,368,0,0,3,0,156,0,78,3,"No"
"292",44739,9,"0c8d8f1f92f91acc0803dcfb2832213910a76339",6,1396152894,162292,0,0,42,86,8488,43,207,128,"No"
"293",51755,11,"0c8d8f1f92f91acc0803dcfb2832213910a76339",1,1396354553,1853,42.2222222222222,42.2222222222222,0,10,0,2,0,10,"Yes"
"294",51756,11,"0c8d8f1f92f91acc0803dcfb2832213910a76339",2,1396355750,1197,44.4444444444444,2.22222222222222,0,5,0,1,0,5,"Yes"
"295",51758,11,"0c8d8f1f92f91acc0803dcfb2832213910a76339",4,1396431351,74547,88.8888888888889,22.2222222222222,0,37,0,12,0,37,"Yes"
"296",51759,11,"0c8d8f1f92f91acc0803dcfb2832213910a76339",5,1396500179,68828,88.8888888888889,0,0,1,0,1,0,1,"No"
"297",62572,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",2,1396957900,4536,0,0,0,14,0,8,0,14,"No"
"298",62573,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",3,1397025510,67610,0,0,2,17,11,8,11,19,"No"
"299",62574,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",4,1397042537,17027,0,0,0,12,0,4,0,12,"No"
"300",62576,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",6,1397375150,329096,0,-25.3333333333333,0,8,0,6,0,8,"No"
"301",62579,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",9,1397376907,1355,46.6666666666667,-6.66666666666667,0,1,0,0,0,1,"No"
"302",62581,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",11,1397384305,6959,40,-6.66666666666666,0,1,0,0,0,1,"No"
"303",62582,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",12,1397975375,591070,0,-40,0,9,0,7,0,9,"No"
"304",62589,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",19,1397985702,2922,86.6666666666667,0,0,1,0,0,0,1,"No"
"305",62590,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",20,1397986317,615,86.6666666666667,0,0,1,0,0,0,1,"No"
"306",62592,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",22,1397990950,4219,86.6666666666667,0,0,17,0,6,0,17,"No"
"307",62593,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",23,1398165039,174089,0,-86.6666666666667,0,12,0,4,0,12,"No"
"308",62597,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",27,1398231670,63562,80,-6.66666666666667,0,7,0,4,0,7,"No"
"309",62600,14,"0c8d8f1f92f91acc0803dcfb2832213910a76339",30,1398237086,2283,100,13.3333333333333,0,1,0,0,0,1,"Yes"
"310",67788,15,"0c8d8f1f92f91acc0803dcfb2832213910a76339",10,1397758667,93448,80,-10,0,2,0,1,0,2,"No"
"311",16191,4,"0d097eb22a67529cd7b375bb843585662ba618ee",2,1395575130,542,50,5,0,1,0,1,0,1,"Yes"
"312",11689,2,"0d10cefad14c31b38731f3b83635d3f176f73b9a",8,1394300868,233,0,0,0,2,0,1,0,2,"No"
"313",11690,2,"0d10cefad14c31b38731f3b83635d3f176f73b9a",9,1394305259,4391,0,0,0,1,0,1,0,1,"No"
"314",11691,2,"0d10cefad14c31b38731f3b83635d3f176f73b9a",10,1394928918,623659,20,20,0,40,0,20,0,40,"Yes"
"315",11696,2,"0d10cefad14c31b38731f3b83635d3f176f73b9a",15,1394929761,485,100,25,0,5,0,2,0,5,"Yes"
"316",21044,4,"0d10cefad14c31b38731f3b83635d3f176f73b9a",9,1394317370,728,50,0,0,1,0,1,0,1,"No"
"317",21051,4,"0d10cefad14c31b38731f3b83635d3f176f73b9a",16,1394931936,613908,50,0,0,34,0,20,0,34,"No"
"318",21053,4,"0d10cefad14c31b38731f3b83635d3f176f73b9a",18,1395007567,75477,25,-25,0,5,0,2,0,5,"No"
"319",28194,5,"0d10cefad14c31b38731f3b83635d3f176f73b9a",2,1395620633,4833,0,0,0,8,0,5,0,8,"No"
"320",28197,5,"0d10cefad14c31b38731f3b83635d3f176f73b9a",5,1395695333,73499,0,0,0,6,0,6,0,6,"No"
"321",28198,5,"0d10cefad14c31b38731f3b83635d3f176f73b9a",6,1395696583,1250,0,0,0,12,0,9,0,12,"No"
"322",28200,5,"0d10cefad14c31b38731f3b83635d3f176f73b9a",8,1395699474,1518,0,0,0,5,0,3,0,5,"No"
"323",28201,5,"0d10cefad14c31b38731f3b83635d3f176f73b9a",9,1395700501,1027,0,0,0,9,0,7,0,9,"No"
"324",35617,7,"0d10cefad14c31b38731f3b83635d3f176f73b9a",12,1396301908,262,0,0,0,3,0,1,0,3,"No"
"325",35618,7,"0d10cefad14c31b38731f3b83635d3f176f73b9a",13,1396302318,410,0,0,0,6,0,3,0,6,"No"
"326",35621,7,"0d10cefad14c31b38731f3b83635d3f176f73b9a",16,1396303117,724,0,0,0,4,0,2,0,4,"No"
"327",35622,7,"0d10cefad14c31b38731f3b83635d3f176f73b9a",17,1396374719,71602,0,0,0,24,0,16,0,24,"No"
"328",35623,7,"0d10cefad14c31b38731f3b83635d3f176f73b9a",18,1396375046,327,0,0,0,4,0,1,0,4,"No"
"329",35625,7,"0d10cefad14c31b38731f3b83635d3f176f73b9a",20,1396566893,191830,0,0,0,29,0,17,0,29,"No"
"330",35626,7,"0d10cefad14c31b38731f3b83635d3f176f73b9a",21,1396568631,1738,0,0,0,2,0,1,0,2,"No"
"331",35629,7,"0d10cefad14c31b38731f3b83635d3f176f73b9a",24,1396899753,330954,0,0,36,39,1231,23,35,75,"No"
"332",5659,1,"0d2c38a2292032b978f69830ed2606ddd81b2b98",3,1393837321,1239,0,0,0,4,0,2,0,4,"No"
"333",19499,4,"0d2c38a2292032b978f69830ed2606ddd81b2b98",2,1395129639,2894,0,0,0,8,0,5,0,8,"No"
"334",19503,4,"0d2c38a2292032b978f69830ed2606ddd81b2b98",6,1395130920,908,90,0,0,2,0,2,0,2,"No"
"335",19504,4,"0d2c38a2292032b978f69830ed2606ddd81b2b98",7,1395137162,6242,90,0,0,2,0,2,0,2,"No"
"336",19505,4,"0d2c38a2292032b978f69830ed2606ddd81b2b98",8,1395139825,2663,85,-5,0,2,0,2,0,2,"No"
"337",19507,4,"0d2c38a2292032b978f69830ed2606ddd81b2b98",10,1395150541,10464,90,0,0,17,0,10,0,17,"No"
"338",19509,4,"0d2c38a2292032b978f69830ed2606ddd81b2b98",12,1395151775,1096,100,10,0,6,0,2,0,6,"Yes"
"339",33126,7,"0d2c38a2292032b978f69830ed2606ddd81b2b98",1,1396037029,1844,34.2857142857143,34.2857142857143,0,10,0,5,0,10,"Yes"
"340",38031,8,"0d2c38a2292032b978f69830ed2606ddd81b2b98",1,1396122768,10090,62.5,62.5,0,28,0,24,0,28,"Yes"
"341",38033,8,"0d2c38a2292032b978f69830ed2606ddd81b2b98",3,1396128447,1310,75,0,0,2,0,0,0,2,"No"
"342",38034,8,"0d2c38a2292032b978f69830ed2606ddd81b2b98",4,1396130057,1610,87.5,12.5,0,1,0,1,0,1,"Yes"
"343",38035,8,"0d2c38a2292032b978f69830ed2606ddd81b2b98",5,1396130407,350,87.5,0,0,1,0,0,0,1,"No"
"344",38036,8,"0d2c38a2292032b978f69830ed2606ddd81b2b98",6,1396246916,116509,0,-87.5,0,16,0,12,0,16,"No"
"345",38041,8,"0d2c38a2292032b978f69830ed2606ddd81b2b98",11,1396248584,452,85,85,0,1,0,0,0,1,"Yes"
"346",42970,9,"0d2c38a2292032b978f69830ed2606ddd81b2b98",4,1396387976,983,62.5,0,0,8,0,5,0,8,"No"
"347",49471,11,"0d2c38a2292032b978f69830ed2606ddd81b2b98",1,1396474013,513,0,0,0,6,0,5,0,6,"No"
"348",49480,11,"0d2c38a2292032b978f69830ed2606ddd81b2b98",10,1396530822,172,88.8888888888889,13.3333333333333,0,1,0,1,0,1,"Yes"
"349",54815,14,"0d2c38a2292032b978f69830ed2606ddd81b2b98",12,1397393788,2218,60,0,0,12,0,9,0,12,"No"
"350",54825,14,"0d2c38a2292032b978f69830ed2606ddd81b2b98",22,1397462083,65805,86.6666666666667,0,0,10,0,4,0,10,"No"
"351",54826,14,"0d2c38a2292032b978f69830ed2606ddd81b2b98",23,1397475385,13302,86.6666666666667,0,0,5,0,4,0,5,"No"
"352",54828,14,"0d2c38a2292032b978f69830ed2606ddd81b2b98",25,1397478285,1783,86.6666666666667,0,0,2,0,1,0,2,"No"
"353",54830,14,"0d2c38a2292032b978f69830ed2606ddd81b2b98",27,1397508023,29094,86.6666666666667,0,0,34,0,31,0,34,"No"
"354",54834,14,"0d2c38a2292032b978f69830ed2606ddd81b2b98",31,1398602519,1092711,86.6666666666667,0,0,19,0,15,0,19,"No"
"355",64493,15,"0d2c38a2292032b978f69830ed2606ddd81b2b98",1,1397656888,1459,0,0,0,8,0,5,0,8,"No"
"356",64502,15,"0d2c38a2292032b978f69830ed2606ddd81b2b98",10,1397660235,1834,80,10,0,5,0,5,0,5,"Yes"
"357",3438,1,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",4,1394063431,495,95,25,0,2,0,0,0,2,"Yes"
"358",23649,5,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",2,1394656165,78279,84.4444444444444,11.1111111111111,0,5,0,2,0,5,"Yes"
"359",32779,7,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",1,1395617815,350,0,0,0,5,0,3,0,5,"No"
"360",53172,12,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",3,1398465114,261840,66.6666666666667,-4.16666666666669,19,5,2066,2,114,24,"No"
"361",58119,14,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",5,1397172945,729,86.6666666666667,6.66666666666667,0,2,0,1,0,2,"Yes"
"362",58121,14,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",7,1397173630,501,93.3333333333333,6.66666666666666,0,4,0,2,0,4,"Yes"
"363",58122,14,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",8,1397596548,422918,93.3333333333333,0,0,37,0,7,0,37,"No"
"364",58126,14,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",12,1397770393,172909,93.3333333333333,0,0,16,0,8,0,16,"No"
"365",65981,15,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",1,1397769823,1648,0,0,0,6,0,2,0,6,"No"
"366",65982,15,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",2,1397854653,84830,0,0,0,35,0,14,0,35,"No"
"367",65985,15,"0d93d51fa54840d4349b228dba4ac27ec9092c7c",5,1397858178,970,0,0,0,1,0,1,0,1,"No"
"368",47369,11,"0dd66f6ed120591e88013f1b52927759a5004d8b",3,1395505739,376,0,0,0,4,0,1,0,4,"No"
"369",47370,11,"0dd66f6ed120591e88013f1b52927759a5004d8b",4,1395512480,6741,33.3333333333333,33.3333333333333,0,26,0,11,0,26,"Yes"
"370",11381,2,"0df89629fe09003bd8f1501935b56d045b19e50d",1,1394530675,834,100,100,0,4,0,3,0,4,"Yes"
"371",20577,4,"0df89629fe09003bd8f1501935b56d045b19e50d",1,1395398575,1473,75,75,0,2,0,1,0,2,"Yes"
"372",39174,8,"0df89629fe09003bd8f1501935b56d045b19e50d",8,1396009348,9051,100,12.5,0,7,0,6,0,7,"Yes"
"373",58230,14,"0e0f40b73804446fc50d2606dcaaf05fed0b3e72",2,1397585155,2486,40,40,0,8,0,3,0,8,"Yes"
"374",58231,14,"0e0f40b73804446fc50d2606dcaaf05fed0b3e72",3,1397593379,8224,53.3333333333333,13.3333333333333,0,3,0,1,0,3,"Yes"
"375",58240,14,"0e0f40b73804446fc50d2606dcaaf05fed0b3e72",12,1397678532,585,80,0,0,4,0,1,0,4,"No"
"376",58241,14,"0e0f40b73804446fc50d2606dcaaf05fed0b3e72",13,1397679363,831,86.6666666666667,6.66666666666667,0,2,0,1,0,2,"Yes"
"377",58242,14,"0e0f40b73804446fc50d2606dcaaf05fed0b3e72",14,1397681232,1869,86.6666666666667,0,0,1,0,1,0,1,"No"
"378",24289,5,"0e5e08d2db6c186fa99bf175836039482a6300f0",1,1394202287,3458,77.7777777777778,77.7777777777778,0,8,0,2,0,8,"Yes"
"379",24290,5,"0e5e08d2db6c186fa99bf175836039482a6300f0",2,1394202720,433,88.8888888888889,11.1111111111111,0,14,0,6,0,14,"Yes"
"380",24291,5,"0e5e08d2db6c186fa99bf175836039482a6300f0",3,1394279043,76323,100,11.1111111111111,0,4,0,2,0,4,"Yes"
"381",44418,9,"0e5e08d2db6c186fa99bf175836039482a6300f0",1,1395930772,556,85,2.5,0,4,0,1,0,4,"Yes"
"382",44419,9,"0e5e08d2db6c186fa99bf175836039482a6300f0",2,1395931129,357,85,0,0,4,0,1,0,4,"No"
"383",44420,9,"0e5e08d2db6c186fa99bf175836039482a6300f0",3,1395936533,5404,97.5,12.5,0,5,0,2,0,5,"Yes"
"384",44421,9,"0e5e08d2db6c186fa99bf175836039482a6300f0",4,1395937249,716,100,2.5,0,10,0,4,0,10,"Yes"
"385",62041,14,"0e5e08d2db6c186fa99bf175836039482a6300f0",3,1397651787,48532,84,0,0,6,0,2,0,6,"No"
"386",62042,14,"0e5e08d2db6c186fa99bf175836039482a6300f0",4,1397652174,387,72,-12,0,1,0,1,0,1,"No"
"387",62044,14,"0e5e08d2db6c186fa99bf175836039482a6300f0",6,1397654096,1742,66.6666666666667,-5.33333333333334,0,2,0,2,0,2,"No"
"388",62048,14,"0e5e08d2db6c186fa99bf175836039482a6300f0",10,1397657148,1127,86.6666666666667,0,0,1,0,1,0,1,"No"
"389",62049,14,"0e5e08d2db6c186fa99bf175836039482a6300f0",11,1397657894,746,100,13.3333333333333,0,1,0,1,0,1,"Yes"
"390",67521,15,"0e5e08d2db6c186fa99bf175836039482a6300f0",2,1397752518,3315,60,0,0,6,0,3,0,6,"No"
"391",67522,15,"0e5e08d2db6c186fa99bf175836039482a6300f0",3,1397753741,1223,70,10,0,10,0,4,0,10,"Yes"
"392",67523,15,"0e5e08d2db6c186fa99bf175836039482a6300f0",4,1398633401,879660,70,0,0,13,0,4,0,13,"No"
