"","UserID","ProblemID","improved","overalGradeDiff","CountofSubmissions","countOfVideoandForumEvents","avgTbwSubs"
"1157","bb741b3e320614797be51f8e7e9e5526b5f9bd6a",14,"No",60,2,28,4517
"1158","bd88c5b521832086863e9cd80a902e79c21898cf",14,"No",6.6666666666666,2,3,471.5
"1159","bdae2ff6db9f738b8fc58cbcbb7873f8a7d18e8b",2,"No",0,7,64,13111.7142857143
"1160","bdae2ff6db9f738b8fc58cbcbb7873f8a7d18e8b",4,"No",20,11,896,77503.4545454545
"1161","bdae2ff6db9f738b8fc58cbcbb7873f8a7d18e8b",4,"Yes",25,3,16,1205.33333333333
"1162","bdae2ff6db9f738b8fc58cbcbb7873f8a7d18e8b",5,"No",40,9,172,20400
"1163","bdc9b17b54dd1266557905c62bde556eb5acdc58",4,"Yes",35,2,12,623
"1164","be18daed3f8fe61aa643315c9c1484cce9c7fa76",1,"Yes",12.5,2,16,28663
"1165","be18daed3f8fe61aa643315c9c1484cce9c7fa76",8,"Yes",12.5,2,7,1111.5
"1166","be853bd6334fba14bcb5b4173f3fbf5b1df895a2",4,"No",0,2,2,796
"1167","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",5,"No",42.2222222222222,3,44,56603
"1168","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",9,"No",87.5,7,324,73402.8571428571
"1169","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",11,"No",0,2,10,2857.5
"1170","bea6088ff14083b1cf0f0b21f99ec76b61f9f7a5",11,"Yes",66.6666666666667,2,24,2769
"1171","bf19045927efefba1d44b0cac76f3990444b5a44",11,"Yes",22.2222222222222,2,170,303133
"1172","bfbd1886e4e2eebe52ef1f10119338feb6969d23",2,"Yes",25,2,18,7625
"1173","bffb528fa92fb0370eac4f982b617ad9db538439",2,"No",0,2,15,1327
"1174","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",11,"No",0,3,4,1318.66666666667
"1175","c0c6f7d5053c21adc873c527fd9dfd477fbc19cd",11,"Yes",71.1111111111111,2,4,28587.5
"1176","c0cafd6d2707f03339f20ade130be68457e1d41f",4,"Yes",25,2,15,730
"1177","c0cafd6d2707f03339f20ade130be68457e1d41f",11,"No",0,2,140,764479
"1178","c0ef7aaf4ca5f4ceaf0636d7d26624ab3d7c0dd6",4,"No",50,2,5,1631
"1179","c1b7804707101daf38b4cb098f63e90006a0d05f",11,"No",0,2,6,20082.5
"1180","c1b7804707101daf38b4cb098f63e90006a0d05f",14,"Yes",6.6666666666666,2,14,33744
"1181","c251dccefe46b4f9e360004c91d57f8017787ce5",1,"No",87.5,3,34,964
"1182","c251dccefe46b4f9e360004c91d57f8017787ce5",2,"No",-65,2,105,229368.5
"1183","c251dccefe46b4f9e360004c91d57f8017787ce5",5,"No",0,2,57,42173
"1184","c3477bbfec4ded812f40e5fa6e8ae0be34b03667",4,"No",0,2,7,535
"1185","c36d5da87bc3ccabee47ebc92792f341b97baa66",9,"No",0,4,12,421.75
"1186","c498a0e58b8510ec5ffccbfffb67a6b07d398f1f",2,"No",0,2,56,1477.5
"1187","c4a5affb17fcef1f1a38a7109212264962099d8f",1,"No",0,4,164,109705.25
"1188","c4a5affb17fcef1f1a38a7109212264962099d8f",2,"No",-75,3,155,143785.333333333
"1189","c4a5affb17fcef1f1a38a7109212264962099d8f",4,"No",25,3,65,3247.33333333333
"1190","c4a5affb17fcef1f1a38a7109212264962099d8f",5,"No",88.8888888888889,23,161,10315.9565217391
"1191","c4a5affb17fcef1f1a38a7109212264962099d8f",5,"Yes",66.6666666666667,3,25,3405.33333333333
"1192","c4a5affb17fcef1f1a38a7109212264962099d8f",8,"No",25,13,54,11532.0769230769
"1193","c4a5affb17fcef1f1a38a7109212264962099d8f",8,"Yes",27.5,3,82,11418.6666666667
"1194","c4a5affb17fcef1f1a38a7109212264962099d8f",9,"No",-2.5,3,26,26132.6666666667
"1195","c4a5affb17fcef1f1a38a7109212264962099d8f",11,"No",84.4444444444444,12,72,12967.1666666667
"1196","c4a5affb17fcef1f1a38a7109212264962099d8f",11,"Yes",71.1111111111111,3,11,867.666666666667
"1197","c4a5affb17fcef1f1a38a7109212264962099d8f",14,"No",86.6666666666667,14,136,16671
"1198","c4a5affb17fcef1f1a38a7109212264962099d8f",14,"Yes",18.6666666666667,2,217,211992.5
"1199","c4a5affb17fcef1f1a38a7109212264962099d8f",15,"No",50,26,131,7670.03846153846
"1200","c4a5affb17fcef1f1a38a7109212264962099d8f",15,"Yes",32,9,117,15417.4444444444
"1201","c5144ba75ada956fd455163784e02eaa161710e7",4,"No",0,2,25,3965
"1202","c54a8fdd5d423a01c38ea2c095960911cfbd4b0f",2,"No",0,2,13,1149
"1203","c5eba7322312ba9fc7af19a9591d21a1b903ddc8",4,"No",0,2,9,494.5
"1204","c5eba7322312ba9fc7af19a9591d21a1b903ddc8",4,"Yes",50,2,34,2321
"1205","c736af444601cf7c8ab5fe6d2a652a7be7742a80",5,"No",11.1111111111111,2,7,988
"1206","c736af444601cf7c8ab5fe6d2a652a7be7742a80",7,"No",0,3,9,448.333333333333
"1207","c736af444601cf7c8ab5fe6d2a652a7be7742a80",8,"No",62.5,2,4,793.5
"1208","c736af444601cf7c8ab5fe6d2a652a7be7742a80",9,"No",0,4,21,603
"1209","c799c350f7216102a3fda47ef64b38c4b4c36567",2,"No",65,2,6,382.5
"1210","c7ad9430149c3f628cb02c057c5b50d5d32e496c",1,"No",87.5,2,7,1519.5
"1211","c7ad9430149c3f628cb02c057c5b50d5d32e496c",4,"No",0,2,15,259
"1212","c7ad9430149c3f628cb02c057c5b50d5d32e496c",15,"No",40,5,25,49216.2
"1213","c84a28271ea3c06953dd72cdfda7261da3e6651f",7,"No",0,5,44,17794.8
"1214","c84a28271ea3c06953dd72cdfda7261da3e6651f",9,"No",-5,2,18,48628
"1215","c84a28271ea3c06953dd72cdfda7261da3e6651f",14,"No",28,2,11,6731.5
"1216","c84a28271ea3c06953dd72cdfda7261da3e6651f",14,"Yes",6.6666666666666,3,19,32706
"1217","c84a28271ea3c06953dd72cdfda7261da3e6651f",15,"No",0,4,42,22577.5
"1218","c85398ec419877cdd66b4cdda39a96ebbd1abac4",2,"No",75,2,11,19454
"1219","c85398ec419877cdd66b4cdda39a96ebbd1abac4",2,"Yes",25,2,8,3306.5
"1220","c85398ec419877cdd66b4cdda39a96ebbd1abac4",4,"No",25,4,12,9704
"1221","c85398ec419877cdd66b4cdda39a96ebbd1abac4",4,"Yes",25,2,9,2854.5
"1222","c85398ec419877cdd66b4cdda39a96ebbd1abac4",7,"No",0,2,4,3162
"1223","c85398ec419877cdd66b4cdda39a96ebbd1abac4",11,"No",33.3333333333333,2,7,932.5
"1224","c85398ec419877cdd66b4cdda39a96ebbd1abac4",11,"Yes",77.7777777777778,3,26,25932.3333333333
"1225","c95d6c6acbe3b2cafdb6b040af481d77cc16bfb5",9,"Yes",12.5,2,26,4477
"1226","c95d6c6acbe3b2cafdb6b040af481d77cc16bfb5",14,"No",0,2,52,38168
"1227","c96bce4895a0e42bf663d067e123e980cd18fdcc",11,"No",0,3,20,9106.66666666667
"1228","c96bce4895a0e42bf663d067e123e980cd18fdcc",14,"No",53.3333333333333,6,27,26119.1666666667
"1229","c96bce4895a0e42bf663d067e123e980cd18fdcc",14,"Yes",40,2,60,291541.5
"1230","c9faaa90a354ebce90dc0707285bbee89b896ba3",4,"No",0,2,4,513311.5
"1231","ca1893f3dade0bf30475b0fa01596bf1f64d68fc",1,"No",0,2,16,2603
"1232","ca3ff68ed9f9f63ca638a4183aaf31c9f9934990",8,"No",0,3,16,92745.3333333333
"1233","cb2af6727526c6794c88c2b405846fb37eb89f90",11,"Yes",75.5555555555556,2,3,408.5
"1234","cb2af6727526c6794c88c2b405846fb37eb89f90",14,"No",66.6666666666667,4,9,2826
"1235","cb819073642b45ad83fd5fbbd7ba8a120409d0c1",4,"No",0,3,42,18280
"1236","cb819073642b45ad83fd5fbbd7ba8a120409d0c1",4,"Yes",50,2,11,428.5
"1237","cb819073642b45ad83fd5fbbd7ba8a120409d0c1",11,"No",0,4,7,1435.5
"1238","cb819073642b45ad83fd5fbbd7ba8a120409d0c1",14,"No",86.6666666666667,4,65,215499.5
"1239","cc2c52241096fe9401ab24503a9b4750c8852f12",3,"No",20.8333333333333,2,28,73519.5
"1240","cc2c52241096fe9401ab24503a9b4750c8852f12",3,"Yes",20.8333333333333,2,69,212153
"1241","cc4a97ac5c55a1b79ad6f478f1f8ae19095e0864",4,"No",0,2,9,314.5
"1242","cc7f8bfe2f9333ba47a36005a3633ca780e55ec8",7,"No",0,3,29,1566
"1243","ccda2457a3eae69b94b34d3ba367c8bc49ec128f",14,"No",8,3,17,6714.66666666667
"1244","ccda2457a3eae69b94b34d3ba367c8bc49ec128f",14,"Yes",6.6666666666667,2,52,3936.5
"1245","ccddfc6dfcfe25216b95478bd41d6163782ebd4c",1,"No",0,6,23,25363.3333333333
"1246","ccddfc6dfcfe25216b95478bd41d6163782ebd4c",4,"No",0,2,29,3823
"1247","cd2911a23043c1a32652a16a472c18a9a1b1dd89",5,"Yes",24.4444444444444,2,9,1693.5
"1248","cd35a61d4564c9bc2ec5ff524fcbad578ab390c9",8,"No",0,2,15,137962
"1249","cd99f71bf08a99341f29be15655e4975c6167f47",14,"No",0,2,4,3715.5
"1250","ce627f55a08aeef89bed3efc4905743b8291fefe",1,"No",0,2,173,356383
"1251","ce627f55a08aeef89bed3efc4905743b8291fefe",4,"No",25,3,49,45999
"1252","cf24b29859d47657ced74116902cdbba03ec9fd9",4,"Yes",25,2,31,41368
"1253","cfaaf1689a24ac7c23d109decaf34f9267db9572",4,"No",0,2,6,495
"1254","cfff86b2ec520b045921fa1b10da9201203eeb86",14,"No",0,2,2,831
"1255","d0011c5707ef518531f09a27ff689736d7ecb27a",9,"No",-72.5,2,87,97916
"1256","d0011c5707ef518531f09a27ff689736d7ecb27a",15,"Yes",10,2,59,173052
"1257","d0756c8a53adb831e4d718865400437bcb2ad43d",7,"No",0,2,11,210
"1258","d09076fe96489cc95116b802f57682b5874f0efd",1,"Yes",20,2,21,241087.5
"1259","d0a652c5fb7fb7676fcb7df409f0af87e437b702",5,"No",77.7777777777778,7,69,48490.1428571429
"1260","d0a652c5fb7fb7676fcb7df409f0af87e437b702",5,"Yes",37.7777777777778,3,13,1200.66666666667
"1261","d0a652c5fb7fb7676fcb7df409f0af87e437b702",7,"No",0,3,29,1989.66666666667
"1262","d0a652c5fb7fb7676fcb7df409f0af87e437b702",9,"No",82.5,9,123,39629.6666666667
"1263","d0a652c5fb7fb7676fcb7df409f0af87e437b702",9,"Yes",50,2,3,132
"1264","d0a652c5fb7fb7676fcb7df409f0af87e437b702",11,"No",0,3,15,18451.6666666667
"1265","d0a652c5fb7fb7676fcb7df409f0af87e437b702",14,"No",0,2,6,675
"1266","d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",5,"No",0,3,240,131670
"1267","d0c5c13e92851d58e7b81c96c0ebe5da2a56d013",5,"Yes",66.6666666666667,4,193,80849
"1268","d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",1,"No",0,2,493,1810615.5
"1269","d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",5,"No",0,3,6,433.333333333333
"1270","d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",7,"No",0,3,5,2627.66666666667
"1271","d0e3bcbd87ca07f7c8cb561ff21956a6afa020ed",14,"Yes",33.3333333333333,2,3,13993.5
"1272","d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",8,"No",37.5,2,4,483
"1273","d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",8,"Yes",47.5,3,117,3791.33333333333
"1274","d1271b7fadcdfcf001f0c63fa3fff1bef64b986b",11,"No",88.8888888888889,2,11,587.5
"1275","d14ba913294dc301584a5b753fe5aad599fd4411",14,"No",0,2,65,2121299.5
"1276","d1715de8667e3eadb654ddc3cf4e11158b9466d0",1,"No",100,3,29,1825
"1277","d1cbb60809cbb04853ce903a0dd1040ac4262f78",14,"No",-80,4,10,11798.75
"1278","d21427fcabc6e9dc56e3745afc46658454727412",11,"Yes",33.3333333333334,2,18,880.5
"1279","d24d6b167d586f201f040a4f5e5d3d7a850d15a3",8,"No",0,2,34,40056
"1280","d24d6b167d586f201f040a4f5e5d3d7a850d15a3",11,"No",0,2,11,808
"1281","d27bc90d606af5cc9ecec9269481870054674acc",9,"No",0,2,12,563.5
"1282","d27fcb1426a883c946306c16548d853ea0413429",4,"No",0,2,8,4516
"1283","d2d38a61863258b47e4374ee72339f8c4828466a",2,"No",0,2,45,128498
"1284","d354753efd27dfa472cca01406523bb8dbfc2411",9,"Yes",7.5,2,9,237.5
"1285","d354753efd27dfa472cca01406523bb8dbfc2411",14,"Yes",0,3,22,765.333333333333
"1286","d354753efd27dfa472cca01406523bb8dbfc2411",15,"No",20,2,13,498
"1287","d354753efd27dfa472cca01406523bb8dbfc2411",15,"Yes",10,4,67,90752.75
"1288","d36704c6e91e545c61819e2b58f5f5374809a054",14,"No",0,5,33,32058.8
"1289","d530d2ae15a3f2ca1c8468a95cb38cf4bd2352c4",9,"Yes",67.5,3,30,111379
"1290","d530d2ae15a3f2ca1c8468a95cb38cf4bd2352c4",11,"No",33.3333333333333,2,5,25221.5
"1291","d5e655f90925ae81f9a9e4af027a409c9de074cd",14,"No",0,3,16,1019
"1292","d76935fac10aee4439195b4471d245733a3fb0cb",7,"No",0,3,13,10157.3333333333
"1293","d76935fac10aee4439195b4471d245733a3fb0cb",8,"No",-62.5,2,19,599213
"1294","d76935fac10aee4439195b4471d245733a3fb0cb",14,"No",0,2,13,1161
"1295","d76935fac10aee4439195b4471d245733a3fb0cb",14,"Yes",6.6666666666666,2,3,35907.5
"1296","d76935fac10aee4439195b4471d245733a3fb0cb",15,"No",0,2,12,49148.5
"1297","d7ec49e2120f06ea948883a1c87882ffe1d333a5",4,"No",0,2,6,87473.5
"1298","d7ec49e2120f06ea948883a1c87882ffe1d333a5",5,"No",0,5,300,260848.6
"1299","d7ec49e2120f06ea948883a1c87882ffe1d333a5",7,"No",0,3,12,610
"1300","d7ec49e2120f06ea948883a1c87882ffe1d333a5",7,"Yes",65.7142857142857,2,155,223741
"1301","d7ec49e2120f06ea948883a1c87882ffe1d333a5",9,"No",87.5,2,164,340029.5
"1302","d7ec49e2120f06ea948883a1c87882ffe1d333a5",14,"No",0,2,20,306629
"1303","d81bd4ef1e9e33d143697221e8b3b689918ba2c9",4,"Yes",30,3,13,291
"1304","d81bd4ef1e9e33d143697221e8b3b689918ba2c9",11,"No",0,5,17,293
"1305","d81bd4ef1e9e33d143697221e8b3b689918ba2c9",14,"No",20,3,30,24104.3333333333
"1306","d976f446fcd93969f454e1308edb54bd5d19b28e",1,"No",0,5,40,2331
"1307","da8b55f2b48f5fff55f2adc563bc82e62f3ef9c5",2,"No",0,2,15,2367
"1308","daa2eb6b89f2234ce3dc9daac6fd68627b887cfa",14,"No",-86.6666666666667,2,35,4788
"1309","dad3c59dc2b4730091a403a8b04991e5f299906c",5,"No",77.7777777777778,3,64,799
"1310","dad3c59dc2b4730091a403a8b04991e5f299906c",9,"Yes",12.5,2,3,594
"1311","dad3c59dc2b4730091a403a8b04991e5f299906c",14,"Yes",40,2,4,23632
"1312","dae171f8ee4256e6d1ae4e7636494a951c96d11c",4,"No",-25,5,41,13530.6
"1313","dae171f8ee4256e6d1ae4e7636494a951c96d11c",8,"No",12.5,2,7,38360.5
"1314","dae171f8ee4256e6d1ae4e7636494a951c96d11c",11,"No",0,2,37,42020
"1315","dae171f8ee4256e6d1ae4e7636494a951c96d11c",14,"No",-6.6666666666667,4,23,30125.75
"1316","db00563b3c6b0afaa070073188753471993df091",2,"No",0,4,27,1537.75
"1317","db00563b3c6b0afaa070073188753471993df091",5,"No",53.3333333333333,17,128,8878.11764705882
"1318","db00563b3c6b0afaa070073188753471993df091",5,"Yes",11.1111111111111,2,3,2554
"1319","db00563b3c6b0afaa070073188753471993df091",7,"No",42.8571428571429,3,66,52635
"1320","db00563b3c6b0afaa070073188753471993df091",7,"Yes",-28.5714285714285,2,7,70030
"1321","db00563b3c6b0afaa070073188753471993df091",8,"No",0,5,23,62932
"1322","db3dee06c6294936c7907d654d87e38c1511b3ab",2,"No",0,2,7,566.5
"1323","dd428b364d5507016b5df587b8b66a61fdd1b8bc",7,"No",71.4285714285714,2,41,15029.5
"1324","de24968ba3e649abd6bfed9d4a2862626f3d07ed",5,"No",22.2222222222222,3,52,69947
"1325","de372f1de29d65edace9ddfd94bb1ca1c3bb5eea",5,"No",0,2,25,2461.5
"1326","de3a0721e2db030dc07dd3e6881ef45f4f209e26",14,"No",0,3,18,571.666666666667
"1327","de487c00092d68170882f36bb1e4054c6a7d0f83",4,"No",0,4,57,57218.25
"1328","df0abc4a76a2e335084b91eb9575d1909fda549c",2,"Yes",10,2,17,5733.5
"1329","df0abc4a76a2e335084b91eb9575d1909fda549c",5,"Yes",20,2,7,107132.5
"1330","df84af683ca9781028bdcc2d19fe9257509cfc34",2,"No",0,8,71,8761.75
"1331","df84af683ca9781028bdcc2d19fe9257509cfc34",4,"No",25,2,3,58421.5
"1332","df84af683ca9781028bdcc2d19fe9257509cfc34",5,"No",88.8888888888889,5,16,30043.2
"1333","df84af683ca9781028bdcc2d19fe9257509cfc34",5,"Yes",68.8888888888889,6,68,10896.5
"1334","df84af683ca9781028bdcc2d19fe9257509cfc34",8,"No",62.5,5,42,22301
"1335","df84af683ca9781028bdcc2d19fe9257509cfc34",8,"Yes",50,5,41,7639.6
"1336","df84af683ca9781028bdcc2d19fe9257509cfc34",9,"Yes",5,2,2,370.5
"1337","df84af683ca9781028bdcc2d19fe9257509cfc34",11,"No",77.7777777777778,2,8,3314
"1338","df84af683ca9781028bdcc2d19fe9257509cfc34",14,"No",0,4,98,131919.75
"1339","df84af683ca9781028bdcc2d19fe9257509cfc34",14,"Yes",18.6666666666666,3,17,20813.3333333333
"1340","df84af683ca9781028bdcc2d19fe9257509cfc34",15,"No",30,2,85,231941
"1341","df84af683ca9781028bdcc2d19fe9257509cfc34",15,"Yes",10,2,16,76688.5
"1342","dfa72fb5b14ae814ee77532e48965ecc808e5974",1,"No",0,4,78,236099.25
"1343","dfa72fb5b14ae814ee77532e48965ecc808e5974",8,"No",0,4,21,20425.25
"1344","dfa72fb5b14ae814ee77532e48965ecc808e5974",14,"No",-6.6666666666667,7,44,141697.428571429
"1345","dfa72fb5b14ae814ee77532e48965ecc808e5974",15,"No",-90,4,15,192533
"1346","e06460e569355d3a18613f43ac13cc1868ce103d",11,"No",0,3,27,3229
"1347","e0e540b78442f7ae3e347dfdd2c380e000d71fc9",4,"No",75,3,162,549.333333333333
"1348","e0f0ffc2833ca26f102c64f344abcf48e07f25ee",8,"No",0,3,5,46626
"1349","e0f0ffc2833ca26f102c64f344abcf48e07f25ee",9,"No",-60,4,13,37310
"1350","e0f0ffc2833ca26f102c64f344abcf48e07f25ee",9,"Yes",12.5,2,7,30426
"1351","e1165deb0054b6cf21ed13d6cabe75d30802dd66",14,"No",13.3333333333333,4,41,6858.75
"1352","e11decb1c82ff811fece8c16c9f07bd4ed3889c3",5,"No",88.8888888888889,4,80,66176.75
"1353","e11decb1c82ff811fece8c16c9f07bd4ed3889c3",14,"No",26.6666666666667,2,17,1381
"1354","e26ccdae70acb1c4f9076e320475f17622097343",5,"Yes",33.3333333333333,2,10,389.5
"1355","e2edbe260f754b336ae64ea220fed82249a45170",5,"Yes",33.3333333333334,2,52,60170
"1356","e2edbe260f754b336ae64ea220fed82249a45170",8,"No",12.5,5,28,34636.4
"1357","e2edbe260f754b336ae64ea220fed82249a45170",14,"Yes",46.6666666666667,3,20,14624
"1358","e303bd3916b7af8c2a048662b2fe6c8100008663",5,"No",88.8888888888889,2,53,36870.5
"1359","e357b17c6b37ae4da4fe52bfd61802f497ad2fab",14,"No",0,2,6,2907.5
"1360","e3a5b1e8e4fcd9d333278a0a67c019828c8d5ec9",8,"No",0,2,4,533
"1361","e3a5b1e8e4fcd9d333278a0a67c019828c8d5ec9",11,"No",88.8888888888889,3,25,1074.66666666667
"1362","e3a5b1e8e4fcd9d333278a0a67c019828c8d5ec9",11,"Yes",11.1111111111111,2,4,3166
"1363","e3d1ae71a8bfa861aae9fe136daf6044c2f55627",1,"No",0,2,17,4384
"1364","e3d1ae71a8bfa861aae9fe136daf6044c2f55627",2,"No",0,6,18,1297.83333333333
"1365","e436762820bb8bf2c6d3eaf4e48927c5d7a04797",2,"No",0,2,11,240522.5
"1366","e458092612916806c20361d64bcf3ab6ee6d63a2",5,"No",0,2,13,3041.5
"1367","e458092612916806c20361d64bcf3ab6ee6d63a2",9,"No",0,3,21,24945.6666666667
"1368","e458092612916806c20361d64bcf3ab6ee6d63a2",14,"No",26.6666666666667,3,5,101306
"1369","e458092612916806c20361d64bcf3ab6ee6d63a2",14,"Yes",14.6666666666667,2,3,87652
"1370","e49e3718ad37cabef87bd14ef87a3e44bf3745ed",8,"No",87.5,9,744,141775.333333333
"1371","e49e3718ad37cabef87bd14ef87a3e44bf3745ed",8,"Yes",12.5,3,75,19816.3333333333
"1372","e49e3718ad37cabef87bd14ef87a3e44bf3745ed",14,"No",6.6666666666666,3,26,848
"1373","e4f17f9f2f677596322bf3bfcf5bb0a451a1d781",0,"No",-16.6666666666667,2,1927,2286037.5
"1374","e4f17f9f2f677596322bf3bfcf5bb0a451a1d781",0,"Yes",0,2,1324,910162.5
"1375","e4f17f9f2f677596322bf3bfcf5bb0a451a1d781",3,"No",-12.5,4,2322,727201
"1376","e5383aa244d761c9e320baa2ba29606811bc397a",8,"Yes",12.5,2,30,2549
"1377","e5383aa244d761c9e320baa2ba29606811bc397a",14,"No",-60,35,362,19901.8
"1378","e5383aa244d761c9e320baa2ba29606811bc397a",14,"Yes",13.3333333333333,7,53,2981.85714285714
"1379","e5383aa244d761c9e320baa2ba29606811bc397a",15,"No",20,15,52,11714.0666666667
"1380","e5383aa244d761c9e320baa2ba29606811bc397a",15,"Yes",40,3,6,2248.33333333333
"1381","e571c2b3d65c852b3903d6b2f43788a452a86398",14,"No",0,7,49,71509.5714285714
"1382","e57d08180b2abbabd2db3fa0bed000651d3be0ea",2,"No",50,2,11,6095.5
"1383","e57d08180b2abbabd2db3fa0bed000651d3be0ea",2,"Yes",50,2,13,32756
"1384","e57d08180b2abbabd2db3fa0bed000651d3be0ea",4,"No",0,3,22,15612
"1385","e57d08180b2abbabd2db3fa0bed000651d3be0ea",5,"No",77.7777777777778,3,4,3327.66666666667
"1386","e57d08180b2abbabd2db3fa0bed000651d3be0ea",5,"Yes",33.3333333333333,2,4,568
"1387","e57d08180b2abbabd2db3fa0bed000651d3be0ea",8,"No",0,3,15,29476.6666666667
"1388","e57d08180b2abbabd2db3fa0bed000651d3be0ea",11,"No",77.7777777777778,3,11,1868.33333333333
"1389","e57d08180b2abbabd2db3fa0bed000651d3be0ea",14,"No",0,4,10,1219
"1390","e5966c7d6a0bb4902151650cf992b1d780283343",14,"Yes",6.6666666666667,2,32,2791.5
"1391","e5aee8f92e7b8226f4a5ee28af8411845791b8ee",1,"No",87.5,3,44,56757.3333333333
"1392","e61e0ec37d3722160f5cbed4b20796aa3bb59bda",4,"No",0,3,27,106009.666666667
"1393","e65cf9776067a531816215106881b2ff0c773061",9,"Yes",12.5,2,79,188781
"1394","e65cf9776067a531816215106881b2ff0c773061",14,"No",13.3333333333334,2,43,215426
"1395","e68bb7a24062e73de0804d42fc67d57e2aad3152",5,"No",66.6666666666667,7,191,23949.4285714286
"1396","e68bb7a24062e73de0804d42fc67d57e2aad3152",5,"Yes",11.1111111111111,2,27,40350
"1397","e68bb7a24062e73de0804d42fc67d57e2aad3152",7,"No",0,2,3,1003
"1398","e68bb7a24062e73de0804d42fc67d57e2aad3152",9,"No",35,5,18,942.2
"1399","e68bb7a24062e73de0804d42fc67d57e2aad3152",11,"No",0,5,19,54251.6
"1400","e68bb7a24062e73de0804d42fc67d57e2aad3152",14,"No",60,4,60,683.5
"1401","e68bb7a24062e73de0804d42fc67d57e2aad3152",14,"Yes",33.3333333333333,2,3,253
"1402","e68bb7a24062e73de0804d42fc67d57e2aad3152",15,"No",40,6,16,28295.3333333333
"1403","e7a54b136dd1a9af6b2e15ca9bb710ea652bb459",9,"No",0,2,46,3302
"1404","e7a54b136dd1a9af6b2e15ca9bb710ea652bb459",15,"No",10,3,48,22043.6666666667
"1405","e7f42b5122a1f6c600ea47ea6ea74ab72107f75c",2,"No",0,2,6,233
"1406","e802a17ed88ad7b3c226b1455e85456d5b47027b",5,"No",0,2,2,316.5
"1407","e802a17ed88ad7b3c226b1455e85456d5b47027b",5,"Yes",33.3333333333333,2,4,8541
"1408","e822759b490e58b5374ee1c33391d455e6056e88",1,"No",0,2,74,111132
"1409","e822759b490e58b5374ee1c33391d455e6056e88",2,"No",0,25,781,108976.64
"1410","e822759b490e58b5374ee1c33391d455e6056e88",7,"No",0,2,16,4065
"1411","e83224d1ef5fb436702b06c75b0b2ae48142559f",5,"Yes",11.1111111111111,2,14,449.5
"1412","e8878017477a301a6fa3c0856fd6ad218ae183dd",4,"No",0,2,20,802.5
"1413","e8878017477a301a6fa3c0856fd6ad218ae183dd",13,"Yes",20,2,389,509107
"1414","e8878017477a301a6fa3c0856fd6ad218ae183dd",14,"No",0,3,254,110043.666666667
"1415","e89f50ca400f89295268a95ca17a051979a8fc0c",7,"No",0,2,11,1689.5
"1416","e91f6a137db48885808e32f1c30a3bb5d33f8b06",9,"No",0,3,8,13941.3333333333
"1417","e91f6a137db48885808e32f1c30a3bb5d33f8b06",9,"Yes",25,2,22,4584
"1418","e91f6a137db48885808e32f1c30a3bb5d33f8b06",14,"No",21.3333333333334,15,210,26239.2
"1419","e91f6a137db48885808e32f1c30a3bb5d33f8b06",14,"Yes",13.3333333333333,2,41,11779
"1420","e91f6a137db48885808e32f1c30a3bb5d33f8b06",15,"No",0,2,21,3983
"1421","e929edb999ed5977a6f9c6174b7856aaf578a6e7",8,"No",-87.5,2,2,824.5
"1422","e929edb999ed5977a6f9c6174b7856aaf578a6e7",15,"Yes",30,2,3,1210.5
"1423","e94c3549e0666f7e4f5c2dfb14be6367b240945b",1,"Yes",12.5,2,7,378.5
"1424","e94c3549e0666f7e4f5c2dfb14be6367b240945b",4,"No",25,4,9,503.5
"1425","e94c3549e0666f7e4f5c2dfb14be6367b240945b",15,"Yes",20,2,12,1838
"1426","e99a9194b457cff165801b656f129e5cbeabff83",15,"Yes",20,2,6,2504.5
"1427","ea19fc93857715554e0c3b4930d26813a7ddfd59",14,"No",0,2,8,1625.5
"1428","eb376f52c60823d331d079f858af6643992ec510",8,"No",0,2,4,2887.5
"1429","ec2a49916bac9e059e48227f7aec4d3d8111a360",5,"No",0,2,8,699.5
"1430","ec8c0f1cc8e7eac42fbed7a5e9c47925430ca5d9",1,"No",0,2,14,38180.5
"1431","ed823c8841829965c958afaf67f68652457e7839",5,"No",97.7777777777778,4,27,2289.5
"1432","ed823c8841829965c958afaf67f68652457e7839",5,"Yes",2.2222222222222,2,11,3177
"1433","ed823c8841829965c958afaf67f68652457e7839",7,"No",0,3,13,356.333333333333
"1434","edb6d82aee6aa73cd5ef1a480c4ba55f865a3e5b",14,"No",0,3,23,1380.66666666667
"1435","edb6d82aee6aa73cd5ef1a480c4ba55f865a3e5b",14,"Yes",13.3333333333333,3,29,112374
"1436","edb6d82aee6aa73cd5ef1a480c4ba55f865a3e5b",15,"No",-2,2,3,445.5
"1437","ede4d57b0a056b0316e451699f120d7400fd7000",8,"Yes",12.5,2,46,21948
"1438","ede4d57b0a056b0316e451699f120d7400fd7000",9,"No",0,3,24,19378.3333333333
